# corpus index — Assets/Animations/Mixamo30 — 2026-08-21T02:02:25Z — 2446 clips
clip_name	asset_path	guid	file_id	length	frame_rate	loop
mx_Getting_Hit_On_The_Right_Side_Of_The_Head_With_An_Object_When_Running	Assets/Animations/Mixamo30/mx_Getting_Hit_On_The_Right_Side_Of_The_Head_With_An_Object_When_Running.fbx	71dc28d0af85f584aaf815f806fd7285	-203655887218126122	3.30000019	30	false
mx_Getting_Rocked_By_A_Big_Uppercut	Assets/Animations/Mixamo30/mx_Getting_Rocked_By_A_Big_Uppercut.fbx	88dd473ccb737a3408881da9296d2e6c	-203655887218126122	2.4333334	30	false
mx_Getting_Scare_And_Goes_Over_A_Cliff	Assets/Animations/Mixamo30/mx_Getting_Scare_And_Goes_Over_A_Cliff.fbx	2b7dae92c3d535246a79e6e903daee6a	-203655887218126122	6.766667	30	false
mx_Getting_Shot_While_Running_With_An_Aimed_Rifle	Assets/Animations/Mixamo30/mx_Getting_Shot_While_Running_With_An_Aimed_Rifle.fbx	92b037daf5eab4b41921c4796f414ffc	-203655887218126122	2.4666667	30	false
mx_Getting_Shoved_While_Walking	Assets/Animations/Mixamo30/mx_Getting_Shoved_While_Walking.fbx	a44268f1590bcb3408cb16a9d81449e1	-203655887218126122	2.4333334	30	false
mx_Getting_Smashed_By_A_Large_Object	Assets/Animations/Mixamo30/mx_Getting_Smashed_By_A_Large_Object.fbx	b92ef8a82624563428069557a4d506fd	-203655887218126122	2.266667	30	false
mx_Getting_Snuck_Up_On_And_Strangled	Assets/Animations/Mixamo30/mx_Getting_Snuck_Up_On_And_Strangled.fbx	7aa8ca2169a12984a997d1c416982b54	-203655887218126122	17.6	30	false
mx_Getting_Spit_In_Face_And_Drawing_Weapon	Assets/Animations/Mixamo30/mx_Getting_Spit_In_Face_And_Drawing_Weapon.fbx	35a7d0a08b29ef14fbafd65a18995578	-203655887218126122	4.266667	30	false
mx_Getting_Up_From_Back	Assets/Animations/Mixamo30/mx_Getting_Up_From_Back.fbx	eb3dad8b3f8b31941b3f6ef69aaa0781	-203655887218126122	8.333334	30	false
mx_Getting_Up_From_Being_Knocked_Down_On_The_Ground	Assets/Animations/Mixamo30/mx_Getting_Up_From_Being_Knocked_Down_On_The_Ground.fbx	b7ed5451a0cb7c24299be21e010f02a1	-203655887218126122	2.7	30	false
mx_Getting_Up_From_Stomach	Assets/Animations/Mixamo30/mx_Getting_Up_From_Stomach.fbx	578163842a8693f49a860596bc96db56	-203655887218126122	8.6	30	false
mx_Giving_Thumbs_Up_While_Sitting	Assets/Animations/Mixamo30/mx_Giving_Thumbs_Up_While_Sitting.fbx	848bc70101710e04e9a4b280724ff138	-203655887218126122	3.83333349	30	false
mx_Giving_Thumbs_Up_While_Standing	Assets/Animations/Mixamo30/mx_Giving_Thumbs_Up_While_Standing.fbx	14b574a5d1dbc1d4285e11c8abc0bd30	-203655887218126122	4.166667	30	false
mx_Goalie_Overhand_Throw	Assets/Animations/Mixamo30/mx_Goalie_Overhand_Throw.fbx	815fe0441f8b49141b48fa561eacf109	-203655887218126122	3.83333349	30	false
mx_Goalkeeper_Catching_Ball_Low_Height	Assets/Animations/Mixamo30/mx_Goalkeeper_Catching_Ball_Low_Height.fbx	c8095a7957369ce4f8d0e7da316e5bb9	-203655887218126122	2.10000014	30	false
mx_Goalkeeper_Catching_Ball_Medium_Height	Assets/Animations/Mixamo30/mx_Goalkeeper_Catching_Ball_Medium_Height.fbx	2c1cc585c2292544a9a479651b11c4e3	-203655887218126122	1.26666677	30	false
mx_Goalkeeper_Directing_The_Defensive_Players	Assets/Animations/Mixamo30/mx_Goalkeeper_Directing_The_Defensive_Players.fbx	4adac2974ddbf5c4fb8d274599b205d1	-203655887218126122	7.70000029	30	false
mx_Goalkeeper_Directing_The_Offensive_Players_Holding_Ball	Assets/Animations/Mixamo30/mx_Goalkeeper_Directing_The_Offensive_Players_Holding_Ball.fbx	c150c9b1e1aeabd4a95233c192bf881e	-203655887218126122	7.166667	30	false
mx_Goalkeeper_Drop_Kicking_Ball	Assets/Animations/Mixamo30/mx_Goalkeeper_Drop_Kicking_Ball.fbx	c81af0d880eada54fbe84e3003613217	-203655887218126122	3.9	30	false
mx_Goalkeeper_Far_Overhand_Throw	Assets/Animations/Mixamo30/mx_Goalkeeper_Far_Overhand_Throw.fbx	cf090050ade3eec489414b4b6d2ffc92	-203655887218126122	2.83333349	30	false
mx_Goalkeeper_Idle_Holding_Ball	Assets/Animations/Mixamo30/mx_Goalkeeper_Idle_Holding_Ball.fbx	03fa496c5819b1944b7a0faacd9c5a51	-203655887218126122	3.33333349	30	false
mx_Goalkeeper_Idle_Without_Ball	Assets/Animations/Mixamo30/mx_Goalkeeper_Idle_Without_Ball.fbx	9ae08d3eb6a7c36479f4e33a789aa201	-203655887218126122	4.63333368	30	false
mx_Goalkeeper_Jump_And_Miss	Assets/Animations/Mixamo30/mx_Goalkeeper_Jump_And_Miss.fbx	c3a8d65c0e2680b49a6fb48b9a039329	-203655887218126122	2.9333334	30	false
mx_Goalkeeper_Jump_Catching_Ball_High_Height	Assets/Animations/Mixamo30/mx_Goalkeeper_Jump_Catching_Ball_High_Height.fbx	0aeae8c77b4a93a43b2bc94d32b485d9	-203655887218126122	2.73333359	30	false
mx_Goalkeeper_Left_Body_Block	Assets/Animations/Mixamo30/mx_Goalkeeper_Left_Body_Block.fbx	0d18d0e8662bd2b48b580d791cd998b4	-203655887218126122	2.63333344	30	false
mx_Goalkeeper_Left_Body_Block_2	Assets/Animations/Mixamo30/mx_Goalkeeper_Left_Body_Block_2.fbx	0d1b3096ee38a7944b334602a29a04d4	-203655887218126122	3.4333334	30	false
mx_Goalkeeper_Left_Diving_Save	Assets/Animations/Mixamo30/mx_Goalkeeper_Left_Diving_Save.fbx	3fa95a8ccf45141448db175e6cb5fe6a	-203655887218126122	3.4	30	false
mx_Goalkeeper_Left_Sidestep	Assets/Animations/Mixamo30/mx_Goalkeeper_Left_Sidestep.fbx	18ef15311c1bfa84e965760323134e7e	-203655887218126122	0.533333361	30	false
mx_Goalkeeper_Placing_Ball_To_Long_Pass	Assets/Animations/Mixamo30/mx_Goalkeeper_Placing_Ball_To_Long_Pass.fbx	f2aca404c710e2d498b21c33cc9b3b5d	-203655887218126122	7.966667	30	false
mx_Goalkeeper_Placing_Ball_To_Short_Pass	Assets/Animations/Mixamo30/mx_Goalkeeper_Placing_Ball_To_Short_Pass.fbx	6559584b86060e5458974d3077240e57	-203655887218126122	3.53333354	30	false
mx_Goalkeeper_Right_Body_Block	Assets/Animations/Mixamo30/mx_Goalkeeper_Right_Body_Block.fbx	c587edca20cf7004495364866832b401	-203655887218126122	2.4666667	30	false
mx_Goalkeeper_Right_Diving_Save	Assets/Animations/Mixamo30/mx_Goalkeeper_Right_Diving_Save.fbx	edabe70e2b403464caa7ff1d32a71279	-203655887218126122	3.23333359	30	false
mx_Goalkeeper_Right_Sidestep	Assets/Animations/Mixamo30/mx_Goalkeeper_Right_Sidestep.fbx	9b54a3be722495240b09d7f1a1be9c28	-203655887218126122	0.5	30	false
mx_Goalkeeper_Rolling_Pass	Assets/Animations/Mixamo30/mx_Goalkeeper_Rolling_Pass.fbx	11fc2eeae3f7bad44a67a57a0e494c0a	-203655887218126122	3.13333344	30	false
mx_Goalkeeper_Running_Jump_Catch_Ball_High_Height	Assets/Animations/Mixamo30/mx_Goalkeeper_Running_Jump_Catch_Ball_High_Height.fbx	770acbfc0c4935b408454bc75c72ce91	-203655887218126122	2.7	30	false
mx_Goalkeeper_Scooping_The_Ball_From_A_Roll	Assets/Animations/Mixamo30/mx_Goalkeeper_Scooping_The_Ball_From_A_Roll.fbx	28896d33065a8fd40a8c3978fe1efec4	-203655887218126122	2.60000014	30	false
mx_Golf_Swing_Chip_Shot	Assets/Animations/Mixamo30/mx_Golf_Swing_Chip_Shot.fbx	8cc8f1f74ffd6144980b835ea1baf97a	-203655887218126122	12.7666674	30	false
mx_Golf_Swing_Chip_Shot_2	Assets/Animations/Mixamo30/mx_Golf_Swing_Chip_Shot_2.fbx	348e0e76c7ab8704eafb265952137a02	-203655887218126122	3.966667	30	false
mx_Golf_Swing_Drive_Shot	Assets/Animations/Mixamo30/mx_Golf_Swing_Drive_Shot.fbx	a1a6f9e59edc9de41a7034067c343548	-203655887218126122	5.866667	30	false
mx_Golf_Swing_Putt_Shot	Assets/Animations/Mixamo30/mx_Golf_Swing_Putt_Shot.fbx	fa8166e630f27c24da4fc53bdc93a4a6	-203655887218126122	3.36666679	30	false
mx_Grab_Attacker_Then_Twist_Arm_And_Kick_Head	Assets/Animations/Mixamo30/mx_Grab_Attacker_Then_Twist_Arm_And_Kick_Head.fbx	f20d3baa9c09b2b46b2e7806725da433	-203655887218126122	5.00000048	30	false
mx_Grab_Melee_Weapon_While_Sitting	Assets/Animations/Mixamo30/mx_Grab_Melee_Weapon_While_Sitting.fbx	f9fca2b1efc6e6c4e9eea889527a5234	-203655887218126122	3.06666684	30	false
mx_Grabbing_And_Slamming_Someone_To_The_Ground	Assets/Animations/Mixamo30/mx_Grabbing_And_Slamming_Someone_To_The_Ground.fbx	4db02132c78c99744893697d9c1680a7	-203655887218126122	4.266667	30	false
mx_Grabbing_Rifle_From_Back_And_Putting_Away	Assets/Animations/Mixamo30/mx_Grabbing_Rifle_From_Back_And_Putting_Away.fbx	dfaaaf4b2e5c049419ac73aed5497568	-203655887218126122	6.166667	30	false
mx_Grabbing_Rifle_From_Behind_The_Shoulder	Assets/Animations/Mixamo30/mx_Grabbing_Rifle_From_Behind_The_Shoulder.fbx	3d72b714fb6e15f459259df3bc75c9a3	-203655887218126122	3.53333354	30	false
mx_Grabbing_Rifle_From_Shoulder_And_Putting_Away	Assets/Animations/Mixamo30/mx_Grabbing_Rifle_From_Shoulder_And_Putting_Away.fbx	f86ed9009e4a9d14283b304147d17731	-203655887218126122	7.50000048	30	false
mx_Grabbing_Rifle_From_Side_And_Putting_Back	Assets/Animations/Mixamo30/mx_Grabbing_Rifle_From_Side_And_Putting_Back.fbx	83e3e4cd710f57c4c82c44aeed4a0f22	-203655887218126122	5.033334	30	false
mx_Grabs_Radio_While_Hiding	Assets/Animations/Mixamo30/mx_Grabs_Radio_While_Hiding.fbx	091565ba8c9c4aa40b87ab44db74dd5e	-203655887218126122	2.266667	30	false
mx_Great_Sword_90_Degree_Left_Turn	Assets/Animations/Mixamo30/mx_Great_Sword_90_Degree_Left_Turn.fbx	a62cf83a079ca79408aceb7769437605	-203655887218126122	0.8333334	30	false
mx_Great_Sword_90_Degree_Right_Turn	Assets/Animations/Mixamo30/mx_Great_Sword_90_Degree_Right_Turn.fbx	2ce61a7999a071645b976660ec0f8641	-203655887218126122	0.733333349	30	false
mx_Great_Sword_Admiring_Idle	Assets/Animations/Mixamo30/mx_Great_Sword_Admiring_Idle.fbx	0463e282fef58f94fab8725be9543940	-203655887218126122	3.766667	30	false
mx_Great_Sword_Backward_Walk	Assets/Animations/Mixamo30/mx_Great_Sword_Backward_Walk.fbx	6c869d1792459a34d9a6d3bf9d2f2867	-203655887218126122	1.30000007	30	false
mx_Great_Sword_Bacward_Run	Assets/Animations/Mixamo30/mx_Great_Sword_Bacward_Run.fbx	9a5aa0b8eaab74343add9a52ac77b173	-203655887218126122	0.733333349	30	false
mx_Great_Sword_Block_To_Crouch	Assets/Animations/Mixamo30/mx_Great_Sword_Block_To_Crouch.fbx	da7eb7b1aa1bb4549874b124d54736ac	-203655887218126122	0.4666667	30	false
mx_Great_Sword_Block_To_Standing	Assets/Animations/Mixamo30/mx_Great_Sword_Block_To_Standing.fbx	6b8e2c2fcf20f7643b5bd0a0414d984c	-203655887218126122	0.5	30	false
mx_Great_Sword_Blocked_Impact	Assets/Animations/Mixamo30/mx_Great_Sword_Blocked_Impact.fbx	afc1fb11fe766a44887b1825ea819f9d	-203655887218126122	0.866666734	30	false
mx_Great_Sword_Blocking_Idle	Assets/Animations/Mixamo30/mx_Great_Sword_Blocking_Idle.fbx	0903e67058da35645bc2249061c7252e	-203655887218126122	0.9666667	30	false
mx_Great_Sword_Combo_Slash	Assets/Animations/Mixamo30/mx_Great_Sword_Combo_Slash.fbx	ffbd5e7824ae4d74baf456b80acc4e50	-203655887218126122	3.53333354	30	false
mx_Great_Sword_Crouch_Idle	Assets/Animations/Mixamo30/mx_Great_Sword_Crouch_Idle.fbx	ba05d4e366b36574ca23431a2a3efbf8	-203655887218126122	1.83333337	30	false
mx_Great_Sword_Crouch_To_Block	Assets/Animations/Mixamo30/mx_Great_Sword_Crouch_To_Block.fbx	26b1787d743d2e542b21a4da1d39a1ec	-203655887218126122	0.366666675	30	false
mx_Great_Sword_Crouch_To_Stand	Assets/Animations/Mixamo30/mx_Great_Sword_Crouch_To_Stand.fbx	21c7f51aeaa003141bd4904ef14e9a57	-203655887218126122	0.700000048	30	false
mx_Great_Sword_Crouching_Block_Idle	Assets/Animations/Mixamo30/mx_Great_Sword_Crouching_Block_Idle.fbx	440d3815123146149babfa2d0badd349	-203655887218126122	1.4000001	30	false
mx_Great_Sword_Crouching_Blocked_Impact	Assets/Animations/Mixamo30/mx_Great_Sword_Crouching_Blocked_Impact.fbx	a0eb4492620624b4880ce70b0e3b00e7	-203655887218126122	0.6666667	30	false
mx_Great_Sword_Crouching_Slash	Assets/Animations/Mixamo30/mx_Great_Sword_Crouching_Slash.fbx	f33e65d7dc61f9845881bc5ad7435779	-203655887218126122	1.4333334	30	false
mx_Great_Sword_Crouching_Unblocked_Impact	Assets/Animations/Mixamo30/mx_Great_Sword_Crouching_Unblocked_Impact.fbx	27ce11b0d5c5d0249abaae46858e5557	-203655887218126122	0.9666667	30	false
mx_Great_Sword_Downward_Slash	Assets/Animations/Mixamo30/mx_Great_Sword_Downward_Slash.fbx	eb091dba11d6438429b3d0a9f4dcd853	-203655887218126122	1.26666677	30	false
mx_Great_Sword_Head_Impact	Assets/Animations/Mixamo30/mx_Great_Sword_Head_Impact.fbx	f8fd250930e5e3c4db182cdd9a97d71c	-203655887218126122	1.26666677	30	false
mx_Great_Sword_High_Spin_Attack_From_Run	Assets/Animations/Mixamo30/mx_Great_Sword_High_Spin_Attack_From_Run.fbx	440e3cad2d60a53438ef33fe5476ac52	-203655887218126122	1.86666679	30	false
mx_Great_Sword_Hilt_Melee	Assets/Animations/Mixamo30/mx_Great_Sword_Hilt_Melee.fbx	9648cde26202ae345a5d8bc168920770	-203655887218126122	1.2	30	false
mx_Great_Sword_Idle	Assets/Animations/Mixamo30/mx_Great_Sword_Idle.fbx	439ad3f9a2b773e4ea2b6d849ff9bbe8	-203655887218126122	2	30	false
mx_Great_Sword_Jump	Assets/Animations/Mixamo30/mx_Great_Sword_Jump.fbx	e2f4adbbc02281a4fbc91ef8d1cf71e1	-203655887218126122	0.900000036	30	false
mx_Great_Sword_Jump_Attack_From_Run	Assets/Animations/Mixamo30/mx_Great_Sword_Jump_Attack_From_Run.fbx	592c7b797f1c08a469b495d9c1a9c750	-203655887218126122	2.16666675	30	false
mx_Great_Sword_Look_Around_Idle	Assets/Animations/Mixamo30/mx_Great_Sword_Look_Around_Idle.fbx	f851b47e0a5f7d64486d976541587a43	-203655887218126122	3.70000029	30	false
mx_Great_Sword_Look_Around_Idle_2	Assets/Animations/Mixamo30/mx_Great_Sword_Look_Around_Idle_2.fbx	4588c02db9c2a9847a32638547df2c98	-203655887218126122	7.566667	30	false
mx_Great_Sword_Low_Slash	Assets/Animations/Mixamo30/mx_Great_Sword_Low_Slash.fbx	b67b9e4dbff87c34c99bf79da76ffd4d	-203655887218126122	1.83333337	30	false
mx_Great_Sword_Low_Slide_Attack_From_Run	Assets/Animations/Mixamo30/mx_Great_Sword_Low_Slide_Attack_From_Run.fbx	18a224853af79e24a9367cd0cca3685d	-203655887218126122	2.13333344	30	false
mx_Great_Sword_Power_Slash	Assets/Animations/Mixamo30/mx_Great_Sword_Power_Slash.fbx	2118a8793346ac64f956c18d7c2568ef	-203655887218126122	1.80000007	30	false
mx_Great_Sword_Powering_Up	Assets/Animations/Mixamo30/mx_Great_Sword_Powering_Up.fbx	e62b7b1ea1c159b4ba67b45a367c250a	-203655887218126122	3.50000024	30	false
mx_Great_Sword_Run	Assets/Animations/Mixamo30/mx_Great_Sword_Run.fbx	4785182278a3636468351b224d606991	-203655887218126122	0.6	30	false
mx_Great_Sword_Run_180_Turn	Assets/Animations/Mixamo30/mx_Great_Sword_Run_180_Turn.fbx	ba9c9a748faa70749b47443bce339eba	-203655887218126122	0.5666667	30	false
mx_Great_Sword_Running_Jump	Assets/Animations/Mixamo30/mx_Great_Sword_Running_Jump.fbx	16c217c4eedd3cf448dd6d94587bacfe	-203655887218126122	0.6333334	30	false
mx_Great_Sword_Side_Kick	Assets/Animations/Mixamo30/mx_Great_Sword_Side_Kick.fbx	bf4bd507400c8e949bc4e675227aefb4	-203655887218126122	1.73333347	30	false
mx_Great_Sword_Spell_Casting	Assets/Animations/Mixamo30/mx_Great_Sword_Spell_Casting.fbx	e51037c10a1b969499209013170a8d1d	-203655887218126122	4.8	30	false
mx_Great_Sword_Spin_Kick	Assets/Animations/Mixamo30/mx_Great_Sword_Spin_Kick.fbx	ae926cb8b57b7e84995dc5ec609f21cf	-203655887218126122	1.50000012	30	false
mx_Great_Sword_Stand_To_Crouch	Assets/Animations/Mixamo30/mx_Great_Sword_Stand_To_Crouch.fbx	81472386e9c99da40a6adbd830ff32ec	-203655887218126122	0.6666667	30	false
mx_Great_Sword_Standing_To_Block	Assets/Animations/Mixamo30/mx_Great_Sword_Standing_To_Block.fbx	5b9a1e846acaece4fb1cb662e9e725f7	-203655887218126122	0.5	30	false
mx_Great_Sword_Strafe_Left_Run	Assets/Animations/Mixamo30/mx_Great_Sword_Strafe_Left_Run.fbx	60a841101d2dc4449be33e059266af3e	-203655887218126122	0.5666667	30	false
mx_Great_Sword_Strafe_Left_Walk	Assets/Animations/Mixamo30/mx_Great_Sword_Strafe_Left_Walk.fbx	26f1106c2532b7442bfb2a365f8059fb	-203655887218126122	1.1	30	false
mx_Great_Sword_Strafe_Right_Run	Assets/Animations/Mixamo30/mx_Great_Sword_Strafe_Right_Run.fbx	83ff40673a443be4babb8b4392c7f9c8	-203655887218126122	0.6333334	30	false
mx_Great_Sword_Strafe_Right_Walk	Assets/Animations/Mixamo30/mx_Great_Sword_Strafe_Right_Walk.fbx	bebb12bc11b7d6f4db6727a564e9c2ad	-203655887218126122	1.16666675	30	false
mx_Great_Sword_Strike_A_Pose_Idle	Assets/Animations/Mixamo30/mx_Great_Sword_Strike_A_Pose_Idle.fbx	f414ed22de6f5c64ca49c501d2e6ed5d	-203655887218126122	3.66666675	30	false
mx_Great_Sword_Unblocked_Impact	Assets/Animations/Mixamo30/mx_Great_Sword_Unblocked_Impact.fbx	a5441623390f47b45b3537c78ff7b196	-203655887218126122	1.2	30	false
mx_Great_Sword_Walk	Assets/Animations/Mixamo30/mx_Great_Sword_Walk.fbx	a4559532db6d40c45b80c8c70556e200	-203655887218126122	1.36666679	30	false
mx_Great_Sword_Walk_180_Turn	Assets/Animations/Mixamo30/mx_Great_Sword_Walk_180_Turn.fbx	9f57ee47da9cbf34fbe412a826ecdec7	-203655887218126122	0.8000001	30	false
mx_Greeting_While_Standing	Assets/Animations/Mixamo30/mx_Greeting_While_Standing.fbx	e20dde3f5e77af54b91a663d0cdde95c	-203655887218126122	5.10000038	30	false
mx_Gun_Reload_While_Walking	Assets/Animations/Mixamo30/mx_Gun_Reload_While_Walking.fbx	e46fefb7c22087648a3d6d049062b5ba	-203655887218126122	3.66666675	30	false
mx_Gunplay_With_Remington_Shotgun	Assets/Animations/Mixamo30/mx_Gunplay_With_Remington_Shotgun.fbx	bc351f9f7291d5f41a60bf5316d1688e	-203655887218126122	2.56666684	30	false
mx_Hand_Stand_Kick_With_Both_Feet_To_Kip_Up	Assets/Animations/Mixamo30/mx_Hand_Stand_Kick_With_Both_Feet_To_Kip_Up.fbx	96cd5b229f8b9b54999ef1063ccc9a2a	-203655887218126122	3.20000029	30	false
mx_Hands_On_Hips_Looking_Over_Shoulder	Assets/Animations/Mixamo30/mx_Hands_On_Hips_Looking_Over_Shoulder.fbx	870c27f8c0a97d24aa1f2133a18a8544	-203655887218126122	0.0333333351	30	false
mx_Hanging_By_Hands_Against_Wall	Assets/Animations/Mixamo30/mx_Hanging_By_Hands_Against_Wall.fbx	96ab871d746b79b4db3373d21b852584	-203655887218126122	2.33333349	30	false
mx_Hanging_By_Hands_Gently_Swaying	Assets/Animations/Mixamo30/mx_Hanging_By_Hands_Gently_Swaying.fbx	fd75bf093f247e543a470ab33843cd81	-203655887218126122	2.33333349	30	false
mx_Hanging_From_A_Ledge_Idle	Assets/Animations/Mixamo30/mx_Hanging_From_A_Ledge_Idle.fbx	e631e6903e975ac4d8c8d308df8c1bba	-203655887218126122	4.70000029	30	false
mx_Hanging_Idle	Assets/Animations/Mixamo30/mx_Hanging_Idle.fbx	ce3daa88be631df4fb29e439a5f538a9	-203655887218126122	2.60000014	30	false
mx_Hanging_On_Wall_To_Jump_Off	Assets/Animations/Mixamo30/mx_Hanging_On_Wall_To_Jump_Off.fbx	3c3726d1614fccd459cd5fff1536e770	-203655887218126122	1.26666677	30	false
mx_Happy_Forward_Hand_Gesture	Assets/Animations/Mixamo30/mx_Happy_Forward_Hand_Gesture.fbx	08077569eb1f6c34db905506e592e9ae	-203655887218126122	2.9333334	30	false
mx_Happy_Idle_Variation_1	Assets/Animations/Mixamo30/mx_Happy_Idle_Variation_1.fbx	11e8d9c4e945d204796e4677b6d5b6ae	-203655887218126122	2	30	false
mx_Happy_Idle_Variation_2	Assets/Animations/Mixamo30/mx_Happy_Idle_Variation_2.fbx	faa9afaf83a17844088512d2b900be10	-203655887218126122	2.9333334	30	false
mx_Happy_Run_Backward	Assets/Animations/Mixamo30/mx_Happy_Run_Backward.fbx	36ccbd6e33a5e284c8b095abafd83fe6	-203655887218126122	0.6333334	30	false
mx_Happy_Run_Backward_Right_Arc	Assets/Animations/Mixamo30/mx_Happy_Run_Backward_Right_Arc.fbx	6e8840cecc084394faec0c6cc1d5affb	-203655887218126122	0.6666667	30	false
mx_Happy_Run_Forward	Assets/Animations/Mixamo30/mx_Happy_Run_Forward.fbx	f49c70d0be9956e44857462777d50e9b	-203655887218126122	0.900000036	30	false
mx_Happy_Run_Forward_Right_Arc	Assets/Animations/Mixamo30/mx_Happy_Run_Forward_Right_Arc.fbx	994b2f1e77f2a884c8742e39e470db0a	-203655887218126122	0.900000036	30	false
mx_Happy_Walk_Backward_Right_Arc	Assets/Animations/Mixamo30/mx_Happy_Walk_Backward_Right_Arc.fbx	bab251e524be29e40aa1973a31f1464b	-203655887218126122	1	30	false
mx_Happy_Walking_Forward	Assets/Animations/Mixamo30/mx_Happy_Walking_Forward.fbx	2aaa03fc52892c24fb1b985c6a476ab6	-203655887218126122	1.1	30	false
mx_Happy_Walking_Forward_Arc_Left	Assets/Animations/Mixamo30/mx_Happy_Walking_Forward_Arc_Left.fbx	00724bb260981824f93197e784167204	-203655887218126122	1.06666672	30	false
mx_Hard_Floor_Stomp	Assets/Animations/Mixamo30/mx_Hard_Floor_Stomp.fbx	1c1d190a218e5db45b15f173f30569d3	-203655887218126122	1.86666679	30	false
mx_Hard_Head_Nod_Yes	Assets/Animations/Mixamo30/mx_Hard_Head_Nod_Yes.fbx	632cfa44885217349901ddeb49929f1f	-203655887218126122	1.63333344	30	false
mx_Harvesting_With_A_Sythe	Assets/Animations/Mixamo30/mx_Harvesting_With_A_Sythe.fbx	e79faa6f99b119d40a0f2eae1a606222	-203655887218126122	2.4	30	false
mx_Having_A_Chat_At_The_Watercooler	Assets/Animations/Mixamo30/mx_Having_A_Chat_At_The_Watercooler.fbx	ab298c589371b6544b446da13c427445	-203655887218126122	44.56667	30	false
mx_Having_A_Meeting_W_Another_At_A_Desk	Assets/Animations/Mixamo30/mx_Having_A_Meeting_W_Another_At_A_Desk.fbx	a2af2398516d1674ea0a88a878176bb4	-203655887218126122	46.6666679	30	false
mx_Having_A_Meeting_W_Another_At_A_Desk_2	Assets/Animations/Mixamo30/mx_Having_A_Meeting_W_Another_At_A_Desk_2.fbx	9682088f6d5fddf44baed2e081017170	-203655887218126122	46.6666679	30	false
mx_Having_A_Seat_And_Drinking_A_Canned_Beverage	Assets/Animations/Mixamo30/mx_Having_A_Seat_And_Drinking_A_Canned_Beverage.fbx	8781ba4b1ce0130478bd7026d5de5ff6	-203655887218126122	15.2000008	30	false
mx_Hell_Slammer_Attacker	Assets/Animations/Mixamo30/mx_Hell_Slammer_Attacker.fbx	d938139fd1e7c4a43b3eb1232b59645a	-203655887218126122	7.566667	30	false
mx_Hell_Slammer_Victim	Assets/Animations/Mixamo30/mx_Hell_Slammer_Victim.fbx	11f8c18650139f04eb20efb8c61384eb	-203655887218126122	7.566667	30	false
mx_Helping_Someone_Into_A_Vehicle	Assets/Animations/Mixamo30/mx_Helping_Someone_Into_A_Vehicle.fbx	13c6280186f77e048b5f0942bc55ac8f	-203655887218126122	7.466667	30	false
mx_Here_S_The_Windup_And_The_Pitch_BOOM	Assets/Animations/Mixamo30/mx_Here_S_The_Windup_And_The_Pitch_BOOM.fbx	a494a899e84ce254fa3e370cd9a6d5ba	-203655887218126122	7.466667	30	false
mx_High_Center_Block	Assets/Animations/Mixamo30/mx_High_Center_Block.fbx	10ecbde70d9d28941bde54bf5becd6f7	-203655887218126122	1.76666677	30	false
mx_High_Enthusiasm_Fist_Pump	Assets/Animations/Mixamo30/mx_High_Enthusiasm_Fist_Pump.fbx	58d6a4125f344644ebd0cb5a6d14d667	-203655887218126122	1.9333334	30	false
mx_High_Left_Block	Assets/Animations/Mixamo30/mx_High_Left_Block.fbx	ebea3955af01786418e1d9af9c9d9315	-203655887218126122	1.53333342	30	false
mx_High_Left_Boxing_Pivot	Assets/Animations/Mixamo30/mx_High_Left_Boxing_Pivot.fbx	28c357f9f9d6a0a4bbfa471cf2a1c58c	-203655887218126122	1.26666677	30	false
mx_High_Leg_Swing_To_Crouched_Land	Assets/Animations/Mixamo30/mx_High_Leg_Swing_To_Crouched_Land.fbx	bcde9e14e29b42340b26aebc5f0c2d53	-203655887218126122	2.03333354	30	false
mx_High_Right_Block	Assets/Animations/Mixamo30/mx_High_Right_Block.fbx	c2061ea63b338584fab9c79529a9e4f2	-203655887218126122	1.7	30	false
mx_High_Right_Boxing_Pivot	Assets/Animations/Mixamo30/mx_High_Right_Boxing_Pivot.fbx	8a18da5ec033a7d4ba761bf1c99bec77	-203655887218126122	0.9666667	30	false
mx_Hip_Hop_Dance_Moonwalk	Assets/Animations/Mixamo30/mx_Hip_Hop_Dance_Moonwalk.fbx	b83ef6ee659ae6547b7b3206dc88dde3	-203655887218126122	17.2333336	30	false
mx_Hip_Hop_Dancing_Bboy_Variation_One	Assets/Animations/Mixamo30/mx_Hip_Hop_Dancing_Bboy_Variation_One.fbx	59f15f19d7fea504e93a17574b0d8be4	-203655887218126122	13.7666674	30	false
mx_Hip_Hop_Dancing_Really_Twirl	Assets/Animations/Mixamo30/mx_Hip_Hop_Dancing_Really_Twirl.fbx	a5321a0b56d94764fa30716d72992c78	-203655887218126122	15.6666679	30	false
mx_Hip_Hop_Dancing_Shimmy	Assets/Animations/Mixamo30/mx_Hip_Hop_Dancing_Shimmy.fbx	2aca818a774204342b583eecb6886e6a	-203655887218126122	11.9666672	30	false
mx_Hip_Hop_Dancing_Side_To_Side	Assets/Animations/Mixamo30/mx_Hip_Hop_Dancing_Side_To_Side.fbx	5ddf1d5e9593bdd4f8c640c5d5fc3c8c	-203655887218126122	13.6333342	30	false
